entity_email_id|obj_id|ver_nbr|entity_id|ent_typ_cd|email_typ_cd|email_addr|dflt_ind|actv_ind|last_updt_dt|
KFS2470|KFS-TEM-KRIM-EMAIL-1331|1.0|KFS3456|PERSON|WRK|kmcgrego@kuali.org|Y|Y|20121207233004|
KFS2471|KFS-TEM-KRIM-EMAIL-1332|1.0|KFS2916|PERSON|WRK|mcahill@kuali.org|Y|Y|20121207233004|
KFS2472|KFS-TEM-KRIM-EMAIL-1333|1.0|KFS2062|PERSON|WRK|llhan@kuali.org|Y|Y|20121207233004|
KFS2473|KFS-TEM-KRIM-EMAIL-1334|1.0|KFS3825|PERSON|WRK|ngravitt@kuali.org|Y|Y|20121207233004|
KFS2474|KFS-TEM-KRIM-EMAIL-1335|1.0|KFS3920|PERSON|WRK|mlzelaya@kuali.org|Y|Y|20121207233004|
KFS2475|KFS-TEM-KRIM-EMAIL-1336|1.0|KFS3101|PERSON|WRK|schabot@kuali.org|Y|Y|20121207233004|
KFS2476|KFS-TEM-KRIM-EMAIL-1337|1.0|KFS2995|PERSON|WRK|albarrow@kuali.org|Y|Y|20121207233004|
KFS2477|KFS-TEM-KRIM-EMAIL-1338|1.0|KFS1103|PERSON|WRK|vcraver@kuali.org|Y|Y|20121207233004|
KFS2478|KFS-TEM-KRIM-EMAIL-1339|1.0|KFS1055|PERSON|WRK|dunkle@kuali.org|Y|Y|20121207233004|
KFS2479|KFS-TEM-KRIM-EMAIL-1340|1.0|KFS1059|PERSON|WRK|munford@kuali.org|Y|Y|20121207233004|
KFS2480|KFS-TEM-KRIM-EMAIL-1341|1.0|KFS3280|PERSON|WRK|amdelgad@kuali.org|Y|Y|20121207233004|
KFS2481|KFS-TEM-KRIM-EMAIL-1342|1.0|KFS2813|PERSON|WRK|blang@kuali.org|Y|Y|20121207233004|
KFS2482|KFS-TEM-KRIM-EMAIL-1343|1.0|KFS3740|PERSON|WRK|kmoutlaw@kuali.org|Y|Y|20121207233004|
KFS2483|KFS-TEM-KRIM-EMAIL-1344|1.0|KFS3371|PERSON|WRK|lmmorin@kuali.org|Y|Y|20121207233004|
KFS2484|KFS-TEM-KRIM-EMAIL-1345|1.0|KFS2247|PERSON|WRK|thurman@kuali.org|Y|Y|20121207233004|
KFS2485|KFS-TEM-KRIM-EMAIL-1346|1.0|KFS3038|PERSON|WRK|orangel@kuali.org|Y|Y|20121207233004|
KFS2486|KFS-TEM-KRIM-EMAIL-1347|1.0|KFS3127|PERSON|WRK|smnunez@kuali.org|Y|Y|20121207233004|
KFS2487|KFS-TEM-KRIM-EMAIL-1348|1.0|KFS1060|PERSON|WRK|tmhavila@kuali.org|Y|Y|20121207233004|
KFS2488|KFS-TEM-KRIM-EMAIL-1349|1.0|KFS3682|PERSON|WRK|cmgaona@kuali.org|Y|Y|20121207233004|
KFS2489|KFS-TEM-KRIM-EMAIL-1350|1.0|KFS3887|PERSON|WRK|fmlomax@kuali.org|Y|Y|20121207233004|
KFS2490|KFS-TEM-KRIM-EMAIL-1351|1.0|KFS3648|PERSON|WRK|cmvan@kuali.org|Y|Y|20121207233004|
KFS2491|KFS-TEM-KRIM-EMAIL-1352|1.0|KFS2919|PERSON|WRK|lguy@kuali.org|Y|Y|20121207233004|
KFS2492|KFS-TEM-KRIM-EMAIL-1353|1.0|KFS2820|PERSON|WRK|smoffatt@kuali.org|Y|Y|20121207233004|
KFS2493|KFS-TEM-KRIM-EMAIL-1354|1.0|KFS3764|PERSON|WRK|lshubert@kuali.org|Y|Y|20121207233004|
KFS2494|KFS-TEM-KRIM-EMAIL-1355|1.0|KFS2760|PERSON|WRK|vdurden@kuali.org|Y|Y|20121207233004|
KFS2495|KFS-TEM-KRIM-EMAIL-1356|1.0|KFS3042|PERSON|WRK|mmcarlis@kuali.org|Y|Y|20121207233004|
KFS2496|KFS-TEM-KRIM-EMAIL-1357|1.0|KFS3605|PERSON|WRK|idailey@kuali.org|Y|Y|20121207233004|
KFS2497|KFS-TEM-KRIM-EMAIL-1358|1.0|KFS3428|PERSON|WRK|jviolett@kuali.org|Y|Y|20121207233004|
KFS2498|KFS-TEM-KRIM-EMAIL-1359|1.0|KFS3779|PERSON|WRK|pcpeek@kuali.org|Y|Y|20121207233004|
KFS2499|KFS-TEM-KRIM-EMAIL-1360|1.0|KFS3377|PERSON|WRK|lcmccaff@kuali.org|Y|Y|20121207233004|
KFS2500|KFS-TEM-KRIM-EMAIL-1361|1.0|KFS2935|PERSON|WRK|ehodges@kuali.org|Y|Y|20121207233004|
KFS2501|KFS-TEM-KRIM-EMAIL-1362|1.0|KFS3559|PERSON|WRK|tcolucci@kuali.org|Y|Y|20121207233004|
KFS2502|KFS-TEM-KRIM-EMAIL-1363|1.0|KFS3532|PERSON|WRK|hutter@kuali.org|Y|Y|20121207233004|
KFS2503|KFS-TEM-KRIM-EMAIL-1364|1.0|KFS2566|PERSON|WRK|ypeachey@kuali.org|Y|Y|20121207233004|
KFS2504|KFS-TEM-KRIM-EMAIL-1365|1.0|KFS1143|PERSON|WRK|infante@kuali.org|Y|Y|20121207233004|
KFS2505|KFS-TEM-KRIM-EMAIL-1366|1.0|KFS3508|PERSON|WRK|mschram@kuali.org|Y|Y|20121207233004|
KFS2506|KFS-TEM-KRIM-EMAIL-1367|1.0|KFS3636|PERSON|WRK|scboyett@kuali.org|Y|Y|20121207233004|
KFS2507|KFS-TEM-KRIM-EMAIL-1368|1.0|KFS2550|PERSON|WRK|kclarrab@kuali.org|Y|Y|20121207233004|
KFS2508|KFS-TEM-KRIM-EMAIL-1369|1.0|KFS1010|PERSON|WRK|jckahler@kuali.org|Y|Y|20121207233004|
KFS2509|KFS-TEM-KRIM-EMAIL-1370|1.0|KFS1027|PERSON|WRK|flaherty@kuali.org|Y|Y|20121207233004|
KFS2510|KFS-TEM-KRIM-EMAIL-1371|1.0|KFS3786|PERSON|WRK|kereel@kuali.org|Y|Y|20121207233004|
KFS2511|KFS-TEM-KRIM-EMAIL-1372|1.0|KFS3139|PERSON|WRK|ocmcnall@kuali.org|Y|Y|20121207233004|
KFS2512|KFS-TEM-KRIM-EMAIL-1373|1.0|KFS3012|PERSON|WRK|tmcclend@kuali.org|Y|Y|20121207233004|
KFS2513|KFS-TEM-KRIM-EMAIL-1374|1.0|KFS3292|PERSON|WRK|egleason@kuali.org|Y|Y|20121207233004|
KFS2514|KFS-TEM-KRIM-EMAIL-1375|1.0|KFS3260|PERSON|WRK|lnevins@kuali.org|Y|Y|20121207233004|
KFS2515|KFS-TEM-KRIM-EMAIL-1376|1.0|KFS2549|PERSON|WRK|mariani@kuali.org|Y|Y|20121207233004|
KFS2516|KFS-TEM-KRIM-EMAIL-1377|1.0|KFS3327|PERSON|WRK|ncsipple@kuali.org|Y|Y|20121207233004|
KFS2517|KFS-TEM-KRIM-EMAIL-1378|1.0|KFS3160|PERSON|WRK|taranda@kuali.org|Y|Y|20121207233004|
KFS2518|KFS-TEM-KRIM-EMAIL-1379|1.0|KFS2970|PERSON|WRK|echouse@kuali.org|Y|Y|20121207233004|
KFS2519|KFS-TEM-KRIM-EMAIL-1380|1.0|KFS3118|PERSON|WRK|cdbookma@kuali.org|Y|Y|20121207233004|
KFS2520|KFS-TEM-KRIM-EMAIL-1381|1.0|KFS3230|PERSON|WRK|joneves@kuali.org|Y|Y|20121207233004|
KFS2521|KFS-TEM-KRIM-EMAIL-1382|1.0|KFS3392|PERSON|WRK|econner@kuali.org|Y|Y|20121207233004|
KFS2522|KFS-TEM-KRIM-EMAIL-1383|1.0|KFS3863|PERSON|WRK|maramsay@kuali.org|Y|Y|20121207233004|
KFS2523|KFS-TEM-KRIM-EMAIL-1384|1.0|KFS1072|PERSON|WRK|michels@kuali.org|Y|Y|20121207233004|
KFS2524|KFS-TEM-KRIM-EMAIL-1385|1.0|KFS1003|PERSON|WRK|chew@kuali.org|Y|Y|20121207233004|
KFS2525|KFS-TEM-KRIM-EMAIL-1386|1.0|KFS3551|PERSON|WRK|kregan@kuali.org|Y|Y|20121207233004|
KFS2526|KFS-TEM-KRIM-EMAIL-1387|1.0|KFS2612|PERSON|WRK|fdramsey@kuali.org|Y|Y|20121207233004|
KFS2527|KFS-TEM-KRIM-EMAIL-1388|1.0|KFS3084|PERSON|WRK|bruben@kuali.org|Y|Y|20121207233004|
KFS2528|KFS-TEM-KRIM-EMAIL-1389|1.0|KFS3689|PERSON|WRK|jdyim@kuali.org|Y|Y|20121207233004|
KFS2529|KFS-TEM-KRIM-EMAIL-1390|1.0|KFS3452|PERSON|WRK|eddoe@kuali.org|Y|Y|20121207233004|
KFS2530|KFS-TEM-KRIM-EMAIL-1391|1.0|KFS2962|PERSON|WRK|pthigpen@kuali.org|Y|Y|20121207233004|
KFS2531|KFS-TEM-KRIM-EMAIL-1392|1.0|KFS3279|PERSON|WRK|ddpetree@kuali.org|Y|Y|20121207233004|
KFS2532|KFS-TEM-KRIM-EMAIL-1393|1.0|KFS1063|PERSON|WRK|mdbird@kuali.org|Y|Y|20121207233004|
KFS2533|KFS-TEM-KRIM-EMAIL-1394|1.0|KFS2852|PERSON|WRK|abolding@kuali.org|Y|Y|20121207233004|
KFS2534|KFS-TEM-KRIM-EMAIL-1395|1.0|KFS4020|PERSON|WRK|schapin@kuali.org|Y|Y|20121207233004|
KFS2535|KFS-TEM-KRIM-EMAIL-1396|1.0|KFS3329|PERSON|WRK|edtrexle@kuali.org|Y|Y|20121207233004|
KFS2536|KFS-TEM-KRIM-EMAIL-1397|1.0|KFS3212|PERSON|WRK|fstgerma@kuali.org|Y|Y|20121207233004|
KFS2537|KFS-TEM-KRIM-EMAIL-1398|1.0|KFS3014|PERSON|WRK|rgorham@kuali.org|Y|Y|20121207233004|
KFS2538|KFS-TEM-KRIM-EMAIL-1399|1.0|KFS1031|PERSON|WRK|schulte@kuali.org|Y|Y|20121207233004|
KFS2539|KFS-TEM-KRIM-EMAIL-1400|1.0|KFS2934|PERSON|WRK|mdbotell@kuali.org|Y|Y|20121207233004|
KFS2540|KFS-TEM-KRIM-EMAIL-1401|1.0|KFS3224|PERSON|WRK|dkunz@kuali.org|Y|Y|20121207233004|
KFS2541|KFS-TEM-KRIM-EMAIL-1402|1.0|KFS3909|PERSON|WRK|sblackmo@kuali.org|Y|Y|20121207233004|
KFS2542|KFS-TEM-KRIM-EMAIL-1403|1.0|KFS3184|PERSON|WRK|lmeacham@kuali.org|Y|Y|20121207233004|
KFS2543|KFS-TEM-KRIM-EMAIL-1404|1.0|KFS3953|PERSON|WRK|gdaquino@kuali.org|Y|Y|20121207233004|
KFS2544|KFS-TEM-KRIM-EMAIL-1405|1.0|KFS3215|PERSON|WRK|dmarti@kuali.org|Y|Y|20121207233004|
KFS2545|KFS-TEM-KRIM-EMAIL-1406|1.0|KFS3557|PERSON|WRK|adcronin@kuali.org|Y|Y|20121207233004|
KFS2546|KFS-TEM-KRIM-EMAIL-1407|1.0|KFS3462|PERSON|WRK|edchrist@kuali.org|Y|Y|20121207233004|
KFS2547|KFS-TEM-KRIM-EMAIL-1408|1.0|KFS3873|PERSON|WRK|ooxendin@kuali.org|Y|Y|20121207233004|
KFS2548|KFS-TEM-KRIM-EMAIL-1409|1.0|KFS3715|PERSON|WRK|adtyner@kuali.org|Y|Y|20121207233004|
KFS2549|KFS-TEM-KRIM-EMAIL-1410|1.0|KFS3300|PERSON|WRK|adblocke@kuali.org|Y|Y|20121207233004|
KFS2550|KFS-TEM-KRIM-EMAIL-1411|1.0|KFS3064|PERSON|WRK|lmichala@kuali.org|Y|Y|20121207233004|
KFS2551|KFS-TEM-KRIM-EMAIL-1412|1.0|KFS2911|PERSON|WRK|stricker@kuali.org|Y|Y|20121207233004|
KFS2552|KFS-TEM-KRIM-EMAIL-1413|1.0|KFS3596|PERSON|WRK|shzamudi@kuali.org|Y|Y|20121207233004|
KFS2553|KFS-TEM-KRIM-EMAIL-1414|1.0|KFS4011|PERSON|WRK|eesimas@kuali.org|Y|Y|20121207233004|
KFS2554|KFS-TEM-KRIM-EMAIL-1415|1.0|KFS3169|PERSON|WRK|jeeyoho@kuali.org|Y|Y|20121207233004|
KFS2555|KFS-TEM-KRIM-EMAIL-1416|1.0|KFS3197|PERSON|WRK|lufelker@kuali.org|Y|Y|20121207233004|
KFS2556|KFS-TEM-KRIM-EMAIL-1417|1.0|KFS3894|PERSON|WRK|cstandle@kuali.org|Y|Y|20121207233004|
KFS2557|KFS-TEM-KRIM-EMAIL-1418|1.0|KFS3804|PERSON|WRK|mebarger@kuali.org|Y|Y|20121207233004|
KFS2558|KFS-TEM-KRIM-EMAIL-1419|1.0|KFS3505|PERSON|WRK|vgentry@kuali.org|Y|Y|20121207233004|
KFS2559|KFS-TEM-KRIM-EMAIL-1420|1.0|KFS3629|PERSON|WRK|veaveril@kuali.org|Y|Y|20121207233004|
KFS2560|KFS-TEM-KRIM-EMAIL-1421|1.0|KFS1088|PERSON|WRK|keknudse@kuali.org|Y|Y|20121207233004|
KFS2561|KFS-TEM-KRIM-EMAIL-1422|1.0|KFS2830|PERSON|WRK|demotley@kuali.org|Y|Y|20121207233004|
KFS2562|KFS-TEM-KRIM-EMAIL-1423|1.0|KFS2985|PERSON|WRK|tburkes@kuali.org|Y|Y|20121207233004|
KFS2563|KFS-TEM-KRIM-EMAIL-1424|1.0|KFS3141|PERSON|WRK|ieakins@kuali.org|Y|Y|20121207233004|
KFS2564|KFS-TEM-KRIM-EMAIL-1425|1.0|KFS2814|PERSON|WRK|cferraro@kuali.org|Y|Y|20121207233004|
KFS2565|KFS-TEM-KRIM-EMAIL-1426|1.0|KFS3907|PERSON|WRK|hemanion@kuali.org|Y|Y|20121207233004|
KFS2566|KFS-TEM-KRIM-EMAIL-1427|1.0|KFS3246|PERSON|WRK|msandova@kuali.org|Y|Y|20121207233004|
KFS2567|KFS-TEM-KRIM-EMAIL-1428|1.0|KFS3942|PERSON|WRK|jeskelto@kuali.org|Y|Y|20121207233004|
KFS2568|KFS-TEM-KRIM-EMAIL-1429|1.0|KFS2905|PERSON|WRK|abeal@kuali.org|Y|Y|20121207233004|
KFS2569|KFS-TEM-KRIM-EMAIL-1430|1.0|KFS2409|PERSON|WRK|zepeda@kuali.org|Y|Y|20121207233004|
KFS2570|KFS-TEM-KRIM-EMAIL-1431|1.0|KFS2883|PERSON|WRK|aepickar@kuali.org|Y|Y|20121207233004|
KFS2571|KFS-TEM-KRIM-EMAIL-1432|1.0|KFS2764|PERSON|WRK|hadfield@kuali.org|Y|Y|20121207233004|
KFS2572|KFS-TEM-KRIM-EMAIL-1433|1.0|KFS2840|PERSON|WRK|kegbert@kuali.org|Y|Y|20121207233004|
KFS2573|KFS-TEM-KRIM-EMAIL-1434|1.0|KFS3861|PERSON|WRK|crtoth@kuali.org|Y|Y|20121207233004|
KFS2574|KFS-TEM-KRIM-EMAIL-1435|1.0|KFS3683|PERSON|WRK|erdocker@kuali.org|Y|Y|20121207233004|
KFS2575|KFS-TEM-KRIM-EMAIL-1436|1.0|KFS3188|PERSON|WRK|talden@kuali.org|Y|Y|20121207233004|
KFS2576|KFS-TEM-KRIM-EMAIL-1437|1.0|KFS3245|PERSON|WRK|kemenese@kuali.org|Y|Y|20121207233004|
KFS2577|KFS-TEM-KRIM-EMAIL-1438|1.0|KFS1046|PERSON|WRK|boman@kuali.org|Y|Y|20121207233004|
KFS2578|KFS-TEM-KRIM-EMAIL-1439|1.0|KFS3926|PERSON|WRK|lrsegura@kuali.org|Y|Y|20121207233004|
KFS2579|KFS-TEM-KRIM-EMAIL-1440|1.0|KFS3010|PERSON|WRK|sgarris@kuali.org|Y|Y|20121207233004|
KFS2580|KFS-TEM-KRIM-EMAIL-1441|1.0|KFS3780|PERSON|WRK|bred@kuali.org|Y|Y|20121207233004|
KFS2581|KFS-TEM-KRIM-EMAIL-1442|1.0|KFS3759|PERSON|WRK|aseals@kuali.org|Y|Y|20121207233004|
KFS2582|KFS-TEM-KRIM-EMAIL-1443|1.0|KFS3341|PERSON|WRK|jrnickel@kuali.org|Y|Y|20121207233004|
KFS2583|KFS-TEM-KRIM-EMAIL-1444|1.0|KFS1049|PERSON|WRK|ndarr@kuali.org|Y|Y|20121207233004|
KFS2584|KFS-TEM-KRIM-EMAIL-1445|1.0|KFS3634|PERSON|WRK|hreber@kuali.org|Y|Y|20121207233004|
KFS2585|KFS-TEM-KRIM-EMAIL-1446|1.0|KFS3060|PERSON|WRK|jblaine@kuali.org|Y|Y|20121207233004|
KFS2586|KFS-TEM-KRIM-EMAIL-1447|1.0|KFS3180|PERSON|WRK|icarbaja@kuali.org|Y|Y|20121207233004|
KFS2587|KFS-TEM-KRIM-EMAIL-1448|1.0|KFS2369|PERSON|WRK|lssohn@kuali.org|Y|Y|20121207233004|
KFS2588|KFS-TEM-KRIM-EMAIL-1449|1.0|KFS3036|PERSON|WRK|vhouser@kuali.org|Y|Y|20121207233004|
KFS2589|KFS-TEM-KRIM-EMAIL-1450|1.0|KFS3936|PERSON|WRK|lsepps@kuali.org|Y|Y|20121207233004|
KFS2590|KFS-TEM-KRIM-EMAIL-1451|1.0|KFS2969|PERSON|WRK|hsnussba@kuali.org|Y|Y|20121207233004|
KFS2591|KFS-TEM-KRIM-EMAIL-1452|1.0|KFS3945|PERSON|WRK|vpatch@kuali.org|Y|Y|20121207233004|
KFS2592|KFS-TEM-KRIM-EMAIL-1453|1.0|KFS3729|PERSON|WRK|isrosenf@kuali.org|Y|Y|20121207233004|
KFS2593|KFS-TEM-KRIM-EMAIL-1454|1.0|KFS3588|PERSON|WRK|nscalvo@kuali.org|Y|Y|20121207233004|
KFS2594|KFS-TEM-KRIM-EMAIL-1455|1.0|KFS3650|PERSON|WRK|osmilo@kuali.org|Y|Y|20121207233004|
KFS2595|KFS-TEM-KRIM-EMAIL-1456|1.0|KFS3906|PERSON|WRK|ssclaudi@kuali.org|Y|Y|20121207233004|
KFS2596|KFS-TEM-KRIM-EMAIL-1457|1.0|KFS3541|PERSON|WRK|msbasham@kuali.org|Y|Y|20121207233004|
KFS2597|KFS-TEM-KRIM-EMAIL-1458|1.0|KFS3548|PERSON|WRK|ntharpe@kuali.org|Y|Y|20121207233004|
KFS2598|KFS-TEM-KRIM-EMAIL-1459|1.0|KFS3741|PERSON|WRK|kslemoin@kuali.org|Y|Y|20121207233004|
KFS2599|KFS-TEM-KRIM-EMAIL-1460|1.0|KFS3161|PERSON|WRK|rsmccull@kuali.org|Y|Y|20121207233004|
KFS2600|KFS-TEM-KRIM-EMAIL-1461|1.0|KFS3404|PERSON|WRK|dsmeehan@kuali.org|Y|Y|20121207233004|
KFS2601|KFS-TEM-KRIM-EMAIL-1462|1.0|KFS2955|PERSON|WRK|pcopenha@kuali.org|Y|Y|20121207233004|
KFS2602|KFS-TEM-KRIM-EMAIL-1463|1.0|KFS3762|PERSON|WRK|gtolle@kuali.org|Y|Y|20121207233004|
KFS2603|KFS-TEM-KRIM-EMAIL-1464|1.0|KFS3213|PERSON|WRK|jsdenman@kuali.org|Y|Y|20121207233004|
KFS2604|KFS-TEM-KRIM-EMAIL-1465|1.0|KFS3323|PERSON|WRK|jsuribe@kuali.org|Y|Y|20121207233004|
KFS2605|KFS-TEM-KRIM-EMAIL-1466|1.0|KFS2809|PERSON|WRK|ssstidha@kuali.org|Y|Y|20121207233004|
KFS2606|KFS-TEM-KRIM-EMAIL-1467|1.0|KFS3723|PERSON|WRK|jsali@kuali.org|Y|Y|20121207233004|
KFS2607|KFS-TEM-KRIM-EMAIL-1468|1.0|KFS3243|PERSON|WRK|msslushe@kuali.org|Y|Y|20121207233004|
KFS2608|KFS-TEM-KRIM-EMAIL-1469|1.0|KFS1075|PERSON|WRK|ssjacobo@kuali.org|Y|Y|20121207233004|
KFS2609|KFS-TEM-KRIM-EMAIL-1470|1.0|KFS3020|PERSON|WRK|lminter@kuali.org|Y|Y|20121207233004|
KFS2610|KFS-TEM-KRIM-EMAIL-1471|1.0|KFS2976|PERSON|WRK|bramer@kuali.org|Y|Y|20121207233004|
KFS2611|KFS-TEM-KRIM-EMAIL-1472|1.0|KFS3003|PERSON|WRK|asgilmer@kuali.org|Y|Y|20121207233004|
KFS2612|KFS-TEM-KRIM-EMAIL-1473|1.0|KFS3241|PERSON|WRK|nloeb@kuali.org|Y|Y|20121207233004|
KFS2613|KFS-TEM-KRIM-EMAIL-1474|1.0|KFS3893|PERSON|WRK|lmack@kuali.org|Y|Y|20121207233004|
KFS2614|KFS-TEM-KRIM-EMAIL-1475|1.0|KFS1041|PERSON|WRK|engel@kuali.org|Y|Y|20121207233004|
KFS2615|KFS-TEM-KRIM-EMAIL-1476|1.0|KFS3318|PERSON|WRK|linorthr@kuali.org|Y|Y|20121207233004|
KFS2616|KFS-TEM-KRIM-EMAIL-1477|1.0|KFS3969|PERSON|WRK|ttellez@kuali.org|Y|Y|20121207233004|
KFS2617|KFS-TEM-KRIM-EMAIL-1478|1.0|KFS2656|PERSON|WRK|ctbeckfo@kuali.org|Y|Y|20121207233004|
KFS2618|KFS-TEM-KRIM-EMAIL-1479|1.0|KFS3802|PERSON|WRK|jtlieb@kuali.org|Y|Y|20121207233004|
KFS2619|KFS-TEM-KRIM-EMAIL-1480|1.0|KFS3181|PERSON|WRK|jtnuss@kuali.org|Y|Y|20121207233004|
KFS2620|KFS-TEM-KRIM-EMAIL-1481|1.0|KFS3701|PERSON|WRK|comcclus@kuali.org|Y|Y|20121207233004|
KFS2621|KFS-TEM-KRIM-EMAIL-1482|1.0|KFS3886|PERSON|WRK|ptvalent@kuali.org|Y|Y|20121207233004|
KFS2622|KFS-TEM-KRIM-EMAIL-1483|1.0|KFS3749|PERSON|WRK|cmcmulle@kuali.org|Y|Y|20121207233004|
KFS2623|KFS-TEM-KRIM-EMAIL-1484|1.0|KFS2767|PERSON|WRK|imixon@kuali.org|Y|Y|20121207233004|
KFS2624|KFS-TEM-KRIM-EMAIL-1485|1.0|KFS1526|PERSON|WRK|ptdaught@kuali.org|Y|Y|20121207233004|
KFS2625|KFS-TEM-KRIM-EMAIL-1486|1.0|KFS2756|PERSON|WRK|mancini@kuali.org|Y|Y|20121207233004|
KFS2626|KFS-TEM-KRIM-EMAIL-1487|1.0|KFS3124|PERSON|WRK|erodarte@kuali.org|Y|Y|20121207233004|
KFS2627|KFS-TEM-KRIM-EMAIL-1488|1.0|KFS2960|PERSON|WRK|jgrazian@kuali.org|Y|Y|20121207233004|
KFS2628|KFS-TEM-KRIM-EMAIL-1489|1.0|KFS3443|PERSON|WRK|atbailla@kuali.org|Y|Y|20121207233004|
KFS2629|KFS-TEM-KRIM-EMAIL-1490|1.0|KFS2798|PERSON|WRK|ctcampo@kuali.org|Y|Y|20121207233004|
KFS2630|KFS-TEM-KRIM-EMAIL-1491|1.0|KFS3889|PERSON|WRK|lholcomb@kuali.org|Y|Y|20121207233004|
KFS2631|KFS-TEM-KRIM-EMAIL-1492|1.0|KFS2587|PERSON|WRK|supton@kuali.org|Y|Y|20121207233004|
KFS2632|KFS-TEM-KRIM-EMAIL-1493|1.0|KFS3145|PERSON|WRK|ktmcphai@kuali.org|Y|Y|20121207233004|
KFS2633|KFS-TEM-KRIM-EMAIL-1494|1.0|KFS3742|PERSON|WRK|atencarn@kuali.org|Y|Y|20121207233004|
KFS2634|KFS-TEM-KRIM-EMAIL-1495|1.0|KFS1482|PERSON|WRK|hepps@kuali.org|Y|Y|20121207233004|
KFS2635|KFS-TEM-KRIM-EMAIL-1496|1.0|KFS3454|PERSON|WRK|ctforet@kuali.org|Y|Y|20121207233004|
KFS2636|KFS-TEM-KRIM-EMAIL-1497|1.0|KFS3710|PERSON|WRK|zkuehl@kuali.org|Y|Y|20121207233004|
KFS2637|KFS-TEM-KRIM-EMAIL-1498|1.0|KFS1098|PERSON|WRK|hsinglet@kuali.org|Y|Y|20121207233004|
KFS2638|KFS-TEM-KRIM-EMAIL-1499|1.0|KFS1073|PERSON|WRK|durbin@kuali.org|Y|Y|20121207233004|
KFS2639|KFS-TEM-KRIM-EMAIL-1500|1.0|KFS3226|PERSON|WRK|ktgourle@kuali.org|Y|Y|20121207233004|
KFS2640|KFS-TEM-KRIM-EMAIL-1501|1.0|KFS3425|PERSON|WRK|mpulido@kuali.org|Y|Y|20121207233004|
KFS2641|KFS-TEM-KRIM-EMAIL-1502|1.0|KFS3001|PERSON|WRK|jtstroup@kuali.org|Y|Y|20121207233004|
KFS2642|KFS-TEM-KRIM-EMAIL-1503|1.0|KFS3378|PERSON|WRK|ltchiu@kuali.org|Y|Y|20121207233004|
KFS2643|KFS-TEM-KRIM-EMAIL-1504|1.0|KFS2901|PERSON|WRK|nighting@kuali.org|Y|Y|20121207233004|
KFS2644|KFS-TEM-KRIM-EMAIL-1505|1.0|KFS2803|PERSON|WRK|tedesco@kuali.org|Y|Y|20121207233004|
KFS2645|KFS-TEM-KRIM-EMAIL-1506|1.0|KFS1104|PERSON|WRK|ysteed@kuali.org|Y|Y|20121207233004|
KFS2646|KFS-TEM-KRIM-EMAIL-1507|1.0|KFS3360|PERSON|WRK|kdimaggi@kuali.org|Y|Y|20121207233004|
KFS2647|KFS-TEM-KRIM-EMAIL-1508|1.0|KFS2745|PERSON|WRK|kwestern@kuali.org|Y|Y|20121207233004|
KFS2648|KFS-TEM-KRIM-EMAIL-1509|1.0|KFS3827|PERSON|WRK|abrockwa@kuali.org|Y|Y|20121207233004|
KFS2649|KFS-TEM-KRIM-EMAIL-1510|1.0|KFS3026|PERSON|WRK|mzmanion@kuali.org|Y|Y|20121207233004|
KFS2650|KFS-TEM-KRIM-EMAIL-1511|1.0|KFS3412|PERSON|WRK|vholman@kuali.org|Y|Y|20121207233004|
KFS2651|KFS-TEM-KRIM-EMAIL-1512|1.0|KFS2842|PERSON|WRK|kpridemo@kuali.org|Y|Y|20121207233004|
KFS2652|KFS-TEM-KRIM-EMAIL-1513|1.0|KFS3480|PERSON|WRK|dzbenham@kuali.org|Y|Y|20121207233004|
KFS2653|KFS-TEM-KRIM-EMAIL-1514|1.0|KFS2853|PERSON|WRK|gmcvey@kuali.org|Y|Y|20121207233004|
KFS2654|KFS-TEM-KRIM-EMAIL-1515|1.0|KFS1438|PERSON|WRK|szalexan@kuali.org|Y|Y|20121207233004|
KFS2655|KFS-TEM-KRIM-EMAIL-1516|1.0|KFS2755|PERSON|WRK|dmarrufo@kuali.org|Y|Y|20121207233004|
KFS2656|KFS-TEM-KRIM-EMAIL-1517|1.0|KFS3703|PERSON|WRK|czjohns@kuali.org|Y|Y|20121207233004|
KFS2657|KFS-TEM-KRIM-EMAIL-1518|1.0|KFS1050|PERSON|WRK|cary@kuali.org|Y|Y|20121207233004|
KFS2658|KFS-TEM-KRIM-EMAIL-1519|1.0|KFS3363|PERSON|WRK|aknowles@kuali.org|Y|Y|20121207233004|
KFS2659|KFS-TEM-KRIM-EMAIL-1520|1.0|KFS2993|PERSON|WRK|shaigh@kuali.org|Y|Y|20121207233004|
KFS2660|KFS-TEM-KRIM-EMAIL-1521|1.0|KFS2749|PERSON|WRK|izhillye@kuali.org|Y|Y|20121207233004|
KFS2661|KFS-TEM-KRIM-EMAIL-1522|1.0|KFS2994|PERSON|WRK|azessary@kuali.org|Y|Y|20121207233004|
KFS2662|KFS-TEM-KRIM-EMAIL-1523|1.0|KFS3238|PERSON|WRK|cmccue@kuali.org|Y|Y|20121207233004|
KFS2663|KFS-TEM-KRIM-EMAIL-1524|1.0|KFS2867|PERSON|WRK|heagle@kuali.org|Y|Y|20121207233004|
KFS2664|KFS-TEM-KRIM-EMAIL-1525|1.0|KFS1399|PERSON|WRK|wrhineha@kuali.org|Y|Y|20121207233004|
